11448,"While browsing the docs I git a mixed content warning on https://electronjs.org/docs/tutorial/desktop-environment-integration:

> `Mixed Content: The page at 'https://electronjs.org/docs/tutorial/desktop-environment-integration' was loaded over HTTPS, but requested an insecure image 'http://i.msdn.microsoft.com/dynimg/IC420539.png'. This content should also be served over HTTPS.`

I replaced the insecure request with a secure one.",Externals,6,True,en
11431,"We at Slack were about to switch to Electron's very own notifications for macOS, but we're seeing some trouble with notifications just silently not showing up. Debugging this is currently very difficult - we don't actually know where exactly things are going wrong – and without attaching a debugger on our customer's machines, it might continue to be difficult.

This PR adds logging statements to Electron's native notifications for macOS and Windows 10. It doesn't change any logic and _only_ starts logging if the environment variable `ELECTRON_DEBUG_NOTIFICATIONS` is set, together with the already existing `--enable-logging` parameter.

Output looks roughly like this:

```
[24035:1213/163133.070393:VERBOSE1:CONSOLE(8192)] ""Main._createAppUI: 70.869873046875ms"", source: chrome-devtools://devtools/bundled/inspector.js (8192)
[24035:1213/163133.372009:VERBOSE1:CONSOLE(8192)] ""Main._showAppUI: 83.883056640625ms"", source: chrome-devtools://devtools/bundled/inspector.js (8192)
[24035:1213/163133.380724:VERBOSE1:CONSOLE(8192)] ""Main._initializeTarget: 13.277099609375ms"", source: chrome-devtools://devtools/bundled/inspector.js (8192)
[24035:1213/163136.552704:INFO:cocoa_notification.mm(41)] Notification created (ElectronNotification1)
[24035:1213/163136.659964:INFO:cocoa_notification.mm(114)] Notification displayed (ElectronNotification1)
[24035:1213/163149.003999:INFO:cocoa_notification.mm(41)] Notification created (ElectronNotification2)
[24035:1213/163149.107720:INFO:cocoa_notification.mm(114)] Notification displayed (ElectronNotification2)
[24035:1213/163152.011869:INFO:notification_center_delegate.mm(33)] Notification activated (ElectronNotification2)
[24035:1213/163152.012128:INFO:cocoa_notification.mm(114)] Notification replied to (ElectronNotification2)
```",Externals,281,True,en
11428,"Explicitly list the possible string return values for the updated and done events so that the typescript declaration file can model them more accurately. At present they are represented as a string type.

Fixes : https://github.com/electron/electron-typescript-definitions/issues/71",Externals,2,True,en
11427,"1. Update libcc to latest from electron-1-7-x
2. Add release scripts to 1-7-x branch.",Internals,6,False,en
11426,"""Electron versioning""'s link is broken.",Externals,0,False,en
11422,"This PR upgrades submodule references for Node to v.8.9.3.

Should NOT be merged until https://github.com/electron/libchromiumcontent/pull/416 is merged. 

/cc @alexeykuzmin ",Internals,6,True,en
11421,,Externals,0,False,en
11420,"#11368 

Checks all relative links from every .md file in to see if it points to an existing file or existing file and header location. Prints the file name of where the links are broken and the tabbed output are the broken links within that file.

Does not check for valid remote links. 

",Externals,5,True,en
11419,"This is exactly the same as #11385, but rebased on top of master. It didn't hang for me, so I'm reopening this PR to see how CI behaves now.",Externals,5,False,en
11418,"Fixed hanging issues in previous PR.

/cc @ckerr @alexeykuzmin ",Internals,0,True,en
11415,"Reverts electron/electron#11385

cc @felixrieseberg, @ckerr ",Externals,5,True,de
11414,"Reverts electron/electron#11395

cc @codebytere, @ckerr ",Externals,5,True,ca
11409,"This PR allows you to run `npm run test -match=menu`, which will then only run spec modules matching `menu`. This is crazy useful for anyone who's working on tests that would otherwise be at the very end of the testing cycle.

Also: I've used the opportunity to upgrade the JavaScript in `index.html` to ES6 and StandardJS, in line with our coding standards.",Externals,1,True,en
11406,Available here: electronpl.github.io,Externals,0,False,en
11396,"ToDo:
~~Refactor JsAsker class to avoid dereferencing weakPtr on a sequence it wasn't created on https://github.com/electron/electron/blob/master/atom/browser/net/js_asker.h#L83~~

~~Fix and enable stream protocol specs after https://github.com/electron/electron/pull/11357~~

~~Remove ThreadRestrictions::ScopedAllowIO usage where possible. Currently we are doing some blocking IO tasks on UI thread~~

Debug Build:
- [x] MacOS
- [x] Linux
- [x] Windows
  ",Externals,7,False,en
11395,"Implements feature requested in https://github.com/electron/electron/issues/11305.

To-Do:
- [x] Add test for `systemPreferences.registerDefaults()` success
- [x] Add test for `systemPreferences.registerDefaults()` failure 
- [x] Update `systemPreferences` docs",Internals,5,True,en
11385,"This PR does three things:

• Calling `menu.popup({})` used to be okay, but broke in the last beta. This fixes that.
• We assigned defaults incorrectly, overriding user input 😱 
• Tests!

Closes https://github.com/electron/electron/issues/11376",Externals,5,True,en
11380,"Security Improvement: Enable Control Flow Guard compile flag on Windows

https://docs.microsoft.com/en-us/cpp/build/reference/guard-enable-control-flow-guard",Externals,0,True,en
11379,,Externals,0,False,en
11370,"Fixes https://github.com/electron/electron/issues/11319 , https://github.com/electron/electron/issues/11318",Externals,10,False,en
11367,This will let us put off the problem of dealing with renames / redirects until another day.,Internals,0,False,en
11365,This configuration isn't used anymore - appveyor setup is defined on server,Internals,0,False,en
11364,"I think we're making links relative within the docs, and not directly pointing to the electronjs.org website.",Internals,0,False,en
11359,"The class didn't save the V8 context for the spell checking JS function. When
it later tried to call the JS function and there was no active context, V8
crashed.

I also optimized the spell checking loop by introducing `SpellCheckScope` and
reusing the V8 handles throughout the whole loop.",Externals,3,False,en
11356,"This PR replaces the app icons with a new version:

Before | After
--- | ---
![128](https://user-images.githubusercontent.com/378023/33656797-87390d90-daba-11e7-8f90-05ba479b3931.png) | ![128-1](https://user-images.githubusercontent.com/378023/33656802-8ad82076-daba-11e7-9f8a-adc0ead8b5a9.png)


### Benefits

Matches Electron's avatar, website etc.


### Applicable issues

Closes https://github.com/electron/design/issues/9
",Internals,73,True,en
11355,The bump of docs linter module is breaking our CI,Internals,0,False,en
11342,This is a followup to #11306 which enables testing of the powerMonitor events on CircleCI.,Internals,5,False,en
11330,Added timeout to Jenkins CI builds to abort if they take longer than 1 hour.,Internals,1,False,en
11329,"As it turns out, when I first built `removeAsDefaultProtocolClient`, I didn't _really_ cleanup after ourselves. This PR fixes that, ensuring that calling those two commands doesn't leave garbage in the registry:

:one: `setAsDefaultProtocolClient('foo')`
:two: `removeAsDefaultProtocolClient('foo')`

Thanks to @juturu for noticing.

Closes https://github.com/electron/electron/issues/9944

",Externals,4,True,en
11327,Cherry picks #10540 to unblock the `1-7-x` branch from linting 👍 ,Externals,7,False,en
11321,"This PR adds back the deprecation warning removed in https://github.com/electron/electron/pull/11013. 

/cc @alexeykuzmin ",Internals,5,True,en
11317,"I cut the video to 3 seconds and removed the audio track, which makes the test
finish a lot sooner. Also the asar file is 160 kB instead of 1 MB.",Externals,5,False,en
11316,"We've received reports that _some_  users see a `Update.exe` window flash on screen whenever you run `autoUpdater` operations. That makes sense: Node allows us to explicitly ask for the window to be hidden, which we didn't do.

Also, I sprinkled some ES6 across the file - we don't need all that `var` anymore 😉 

Closes https://github.com/electron/electron/issues/11269",Externals,6,True,en
11315,,Externals,0,False,en
11314,"The electron website gets its docs from the [electron-i18n](https://github.com/electron/electron-i18n) repo, which concerns itself with text, not assets like image files. Rather than trying to preserve the image file and its relative URL across this transition, I think it would be easier to just use URL references that are guaranteed to work in any context.",Internals,4,False,en
11312,"Split `api-ipc-spec.js` into three files:
1. `api-ipc-renderer-spec.js`
2. `api-ipc-main-spec.js`
3. `api-remote-spec.js`

This is being done for clarity, to reduce specs with huge numbers of tests, and to make it easier in the future to sort tests by categorization into `renderer`, `browser`, and `common`.",Internals,3,False,en
11311,Reported by a translator in Crowdin: https://crowdin.com/translate/electron/150/en-uk#11450,Internals,8,False,en
11306,"Since this is very platform-specific, I see no way to test this other than manually (which I did).",Externals,0,False,en
11302,Fixes https://github.com/electron/electron/issues/11289,Externals,5,False,en
11301,,Externals,0,False,en
11300,"Close #3177.

### `contents.setDevToolsWebContents(devToolsWebContents)`

* `devToolsWebContents` WebContents

Uses the `devToolsWebContents` as the target `WebContents` to show devtools.

The `devToolsWebContents` must not have done any navigation, and it should not
be used for other purposes after the call.

By default Electron manages the devtools by creating an internal `WebContents`
with native view, which developers have very limited control of. With the
`setDevToolsWebContents` method, developers can use any `WebContents` to show
the devtools in it, including `BrowserWindow`, `BrowserView` and `<webview>`
tag.

An example of showing devtools in a `<webview>` tag:

```html
<html>
<head>
  <style type=""text/css"">
    * { margin: 0; }
    #browser { height: 70%; }
    #devtools { height: 30%; }
  </style>
</head>
<body>
  <webview id=""browser"" src=""https://github.com""></webview>
  <webview id=""devtools""></webview>
  <script>
    const browserView = document.getElementById('browser')
    const devtoolsView = document.getElementById('devtools')
    browserView.addEventListener('dom-ready', () => {
      const browser = browserView.getWebContents()
      browser.setDevToolsWebContents(devtoolsView.getWebContents())
      browser.openDevTools()
    })
  </script>
</body>
</html>
```

An example of showing devtools in a `BrowserWindow`:

```js
const {app, BrowserWindow} = require('electron')

let win = null
let devtools = null

app.once('ready', () => {
  win = new BrowserWindow()
  win.loadURL('https://github.com')
  win.show()
  devtools = new BrowserWindow({show: false})
  devtools.show()
  win.webContents.setDevToolsWebContents(devtools.webContents)
  win.webContents.openDevTools({mode: 'detach'})
})
```

![screen shot 2017-12-01 at 11 59 10](https://user-images.githubusercontent.com/639601/33466097-21e7fd72-d68f-11e7-9cab-8b6eed624f1d.png)
",Internals,54,True,en
11297,"Since we are no longer using Travis for CI, this PR removes unneeded references to Travis.

Resolves #11288 ",Internals,5,True,en
11292,"In order to release a commercial application on the Mac Apple Store, it must use in-app purchase (see [App Store Guidelines](https://developer.apple.com/app-store/review/guidelines/#in-app-purchase)). It is why I have added the in-app purchase feature for MacOS into Electron. I have tested the build and it works well but I didn't implement automatic tests.

Let me know if you see some modifications to do.

See [in-app-purchase.md](https://github.com/AdrienFery/electron/blob/in-app-purchase-macos/docs/api/in-app-purchase.md) for the module documentation.

<img width=""901"" alt=""screen shot"" src=""https://user-images.githubusercontent.com/8200795/33381878-7dec43d8-d51f-11e7-9d0d-7232c6dc707b.png"">
",Externals,37,True,en
11291,"The latest version of coffee-script released a few hours ago has some regression causing our test to fail. Did not look into the root cause, but this test is to ensure we don't have a regression, instead of checking the compatibility with coffee-script, so locking the version is fine.

The failing log is https://windows-ci.electronjs.org/project/AppVeyor/electron/build/1.0.1309/job/rtetst3ovldt9286, seems to be a Windows-only thing.

```
not ok 770 modules support third-party module coffee-script can be registered and used to require .coffee files
  AssertionError [ERR_ASSERTION]: Got unwanted exception.
      at innerThrows (assert.js:653:7)
      at Function.doesNotThrow (assert.js:665:3)
      at Context.it (C:\projects\electron\spec\modules-spec.js:61:16)
      at callFn (C:\projects\electron\spec\node_modules\mocha\lib\runnable.js:348:21)
      at Test.Runnable.run (C:\projects\electron\spec\node_modules\mocha\lib\runnable.js:340:7)
      at Runner.runTest (C:\projects\electron\spec\node_modules\mocha\lib\runner.js:443:10)
      at C:\projects\electron\spec\node_modules\mocha\lib\runner.js:549:12
      at next (C:\projects\electron\spec\node_modules\mocha\lib\runner.js:361:14)
      at C:\projects\electron\spec\node_modules\mocha\lib\runner.js:371:7
      at next (C:\projects\electron\spec\node_modules\mocha\lib\runner.js:295:14)
```",Internals,59,True,en
11283,,Externals,0,False,en
11282,"hey folks, when I translate the documentation, I see a lot of sentences without dots at the end. some double spaces and things like that. A few ""(optional)"" wording was after the ""-"" and others before.
So I've fixed that 👍 ",Externals,0,False,en
11279,"Something a little trivial that I realized: It may be better to also update the singleton submenu's title to have the same as that of the replaced submenu.

Following https://github.com/electron/electron/pull/11166, the change introduced here updates the title of the submenu.",Externals,5,True,en
11272,"When the tray icon is destroyed, sometimes a `mouseExited` event is triggered late, causing a crash. This is fixed by explicitly removing the tracking area when removing the tray icon.",Externals,0,False,en
11271,"This pulls and tests https://github.com/electron/libchromiumcontent/pull/403

Refs https://github.com/electron/libchromiumcontent/issues/359

/cc @alexeykuzmin @alespergl @zcbenz @ckerr ",Externals,6,True,en
11268,Fixing crash introduced by https://github.com/electron/electron/commit/2c063f93ff97cd3478f2020ab343b6249fe12546,Externals,28,False,en
11264,"Fixes #10464 

The pepper flash menu seems to send the commands to the plugin when the context menu is closed. Currently, we instantly send the context menu close event when the flash context menu is opened, which causes the menu to not work properly.",Externals,5,True,en
11257,"All menus have become async after the Chromium 61 upgrade.
Fixes #11242.

@zeke, should I do anything else besides updating that menu.md file?",Externals,7,False,en
11256,"Fixes #11244.

_The test is simply enabled, is still has to be fixed._
/cc @deepak1556 ",Externals,9,True,en
11255,"Fixes #11245.

_Tests are simply enabled, they still have to be fixed._",Externals,5,True,en
11254,"Fixes #11246.

_Tests are simply enabled, they still have to be fixed._
/cc @codebytere ",Externals,5,True,en
11253,"[upgrading-node.md](https://github.com/electron/electron/blob/master/docs/development/upgrading-node.md) doesn't look good now. It also fails `npm run lint-docs`.

**Now**
<img width=""946"" alt=""screen shot 2017-11-25 at 00 58 25"" src=""https://user-images.githubusercontent.com/607250/33225643-d554f20c-d17b-11e7-9b59-3e0541374d81.png"">

**Should be**
<img width=""944"" alt=""screen shot 2017-11-25 at 13 02 29"" src=""https://user-images.githubusercontent.com/607250/33230299-f5af721a-d1e0-11e7-8e94-b71eb4cc7108.png"">


/cc @codebytere, @ckerr ",Externals,104,True,en
11250,Fixes failing tests resultant of missing code-language flag in `upgrading-node.md`,Internals,0,False,en
11249,,Internals,0,False,en
11247,"Does what it says on the tin.

Not the most complicated patch in the world, more of a since-we're-in-the-neighborhood with all the documentation work and I keep seeing `bash`, I was reminded of [this discussion](https://github.com/electron/electron/pull/11178#issuecomment-345773553) with @zeke, @vanessayuenn  and me on this topic",Internals,14,True,en
11241,"Use a commit from the libcc's `master`, not from a feature branch.",Externals,0,False,en
11240,"Cherry-pick over from @ckerr's branch https://github.com/electron/electron/pull/11228 that i may or may not have accidentally rebased 🙈. 

",Internals,5,True,en
11238,"Since the spellchecker has been refactored for OOPIF to be frame based instead of view based https://bugs.chromium.org/p/chromium/issues/detail?id=638361 , we need to make sure that its enabled for the sub frames.

Fixes https://github.com/electron/electron/issues/11147",Externals,11,True,en
