16497,"### Motivation

The `--wait` flag allows Atom to block until you are finished editing a file. Unfortunately, the way it is currently implemented, it simply opens a new Atom window and blocks until that entire *window* is closed. This means that opening a file with `atom --wait` is currently much slower than with `atom`, because the latter command can reuse an existing Atom window.

### Solution

This PR changes the behavior of `atom --wait` so that it doesn't necessarily open a new window. It now uses the same criteria for selecting a window that the `atom` command normally uses, and can be freely combined with any other flag. Examples:

* `--wait --new-window` - reproduce the *old* behavior of `--wait`
* `--wait file1 file2` add multiple files to the current window and block until they are all closed
* `--wait --add some-folder` - add a project folder to the current window and block until this project folder is removed
* `--wait some-file some-folder`

No matter how it is combined with other flags and arguments, `atom --wait` will block until all of the specified paths have been closed.

### Result

Once this change ships, you might consider putting this line to your `~/.bash_profile`:

```sh
export GIT_EDITOR='atom --wait'
```

![rebase](https://user-images.githubusercontent.com/326587/34635311-9123ee8e-f242-11e7-9ebc-b8f3b75388d1.gif)


Fixes https://github.com/atom/atom/issues/1433
Depends on https://github.com/atom/atom/pull/16500
  
  ",Internals,45,True,en
16495,This is in preparation for fixing https://github.com/atom/atom/issues/1433,Internals,4,False,en
16493,"### Description of the Change

`package-lock.json` files are generated by the build on certain configurations. When they are, they can sometimes create strange, hard-to-diagnose errors that prevent successive builds. This change deletes the `package-lock.json` files (that we don't use for Atom) before building so that people who aren't consistently building Atom don't get confused.

### Alternate Designs

Considered actually using the `package-lock.json` files but we're not ready to do that yet.

### Why Should This Be In Core?

Because that's where builds happen.

### Benefits

Easier build experience for everyone :tada:

### Possible Drawbacks

We'll have to rip this out if/when we decide to use `package-lock.json` files.

### Applicable Issues

None known?
",Internals,0,True,en
16492,"Fixes #16004

Supersedes #16127

---

This pull request builds on @itsmichaelwang's changes in #16127 and attempts to resolve the [possible drawbacks noted in that pull request](https://github.com/atom/atom/pull/16127#issue-151324878). (Please see #16127 for background on the overall approach.)

@itsmichaelwang: Thank you for getting this started! :bow:

### Demo

The demo below illustrates:

- <kbd>tab</kbd> to focus next element
- <kbd>shift</kbd>+<kbd>tab</kbd> to focus previous element
- <kbd>escape</kbd> to dismiss modal

![demo](https://user-images.githubusercontent.com/2988/34582512-12b2b7fa-f162-11e7-933f-3fda6ed282d6.gif)

### TODO

- [x] Allow tab navigation from one `atom-text-editor` element to another ordered by tabIndex
- [x] Allow tab navigation from an `atom-text-editor` element to another element ordered by tabIndex
- [x] Get sanity check from maintainers regarding unintended side effects this change might have
- [x] Add a test for specifying a custom tab index on an `atom-text-editor` element
- [x] Document and execute [verification process](https://github.com/atom/atom/pull/16484)

### Verification Process

- [x] Verify that you can tab through text fields and buttons in `github:clone` dialog. (See demo gif.)
- [x] Verify that you can still tab through fields in the find-and-replace dialog.
- [x] Verify that <kbd>tab</kbd> still inserts a tab (or spaces, depending on your preferences) when editing a buffer
- [x] When a line is selected in a buffer, verify that <kbd>tab</kbd> still indents the line and that <kbd>shift</kbd>+<kbd>tab</kbd> still outdents the line.
",Internals,70,True,en
16491,"### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change

Correct the typo ""defaut"" to the correct ""default"" in the atom:// URI protocol handler popup

### Alternate Designs

None

### Why Should This Be In Core?

A prominent typo should not be one of the first things a new Atom user sees

### Benefits

Not having a typo in a prominent popup

### Possible Drawbacks

None

### Applicable Issues

None",Externals,0,True,en
16484,"### Motivation

**As a contributor**, I often find it useful to explain the steps that I've taken to attempt to verify the results of my changes. For example, see the ""Test Plan"" section in https://github.com/atom/atom/pull/15183 and https://github.com/atom/teletype-server/pull/36#issuecomment-345392976. This serves two purposes:

1. It forces me to consider the scenarios that deserve to be tested. In writing out a test plan, I often think of things that I hadn't previously considered, and this sometimes reveals other cases to address before shipping.
2. It gives maintainers an opportunity to spot additional manual verification that is warranted. (As a contributor, my test plan is often a way of asking, ""What else should I be testing that I don't know about? Please tell me. :pray:"")

**As a maintainer**, I often want to know what steps a contributor has taken to manually verify the results of their changes. This helps me understand the level of rigor that they've already applied, and it can serve as a guide for how much scrutiny is warranted prior to merging their contribution.

### Description of the Change

With the motivation above in mind, this pull request adds a ""Verification Process"" section to `PULL_REQUEST_TEMPLATE.md`, prompting contributors to describe the approach they used to verify that the change has the desired effects.

---

/cc @lee-dohm @50Wliu @ungb @iolsen @as-cii @nathansobo since we've previously talked about adding something like this to the pull request template

  ",Internals,20,True,en
16473,"### Description of the Change

Update the README to point people to the new docs locations.

### Alternate Designs

None considered.

### Why Should This Be In Core?

The README is already in core.

### Benefits

People won't have to click a link to a doc that says ""click here to go to the Flight Manual"".

### Possible Drawbacks

Still can't get rid of the directory altogether because people may have bookmarks or something.

### Applicable Issues

N/A",Internals,0,True,en
16469,"TO DO:

- [x] Wait to the next year (100% done, depends on timezone)
- [x] Merge!

:octocat:",Externals,3,True,en
16458,"An updated version of #15081 which was reverted in #16456.

The changes relative to the original PR, based on the discussion following https://github.com/atom/atom/pull/15081#issuecomment-354180722, are:

* The name of the socket file is now just `atom-#{atomInstanceDigest}.sock` with explicit version info removed. This way the socket file name will have a fixed length and should always fit within the limit.
* Atom version and platform architecture information goes into the digest.
* The digest is now the first 12 characters of the `base64` encoded hash (using the [URL and Filename Safe Alphabet](https://tools.ietf.org/html/rfc4648#section-5), so besides numbers and letters the digest may also contain `-_=`).

I cherry picked the original commit and added the updates as a separate commit. The PR should probably be squashed when merging.

cc @maxbrunsfeld ",Externals,33,True,en
16456,Reverts atom/atom#15081 because of [a bug](https://github.com/atom/atom/pull/15081#issuecomment-354180722) that it introduced on mac and linux.,Internals,19,False,en
16455,"This restores the behavior from when `TextEditor` was written in Coffeescript and extended the `Model` class.

### Description of the Change

With this change, editors opened after restoring the window state will get assigned IDs starting from `max(editor IDs) + 1`.

### Alternate Designs

An alternative could be to select the lowest available unique ID. This would require a more complicated ID generator, but is certainly possible if a more dense ID space is desirable. 

### Why Should This Be In Core?

Assuming that editor IDs are supposed to be unique, this is a bug in core.

### Benefits

Packages that look up editor instances by ID will be able to resolve to the correct editor.

### Possible Drawbacks

I'm not aware of any drawbacks.

### Applicable Issues

Fixes #16454.",Externals,6,True,en
16451,"### Description of the Change

Redirect people to the permanent home of the apm and update API documentation in the Atom Flight Manual.

### Alternate Designs

Leaving them here would mean that people would continue to have a hard time finding them. We don't really have any other place to put documentation other than the Flight Manual.

### Why Should This Be In Core?

This is technically removing something from core.

### Benefits

Makes the documentation easier to find and formatted in a more standard way.

### Possible Drawbacks

People might be upset that we moved them even though there's a link to the new documentation.

### Applicable Issues

N/A
",Internals,0,True,en
16444,"### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change
URLs updated to use HTTPS protocol where appropriate to improve security and privacy.
<!--

We must be able to understand the design of your change from this description. If we can't get a good idea of what the code will be doing from the description here, the pull request may be closed at the maintainers' discretion. Keep in mind that the maintainer reviewing this PR may not be familiar with or have worked with the code here recently, so please walk us through the concepts.

-->

### Alternate Designs

<!-- Explain what other alternates were considered and why the proposed version was selected -->

### Why Should This Be In Core?

<!-- Explain why this functionality should be in atom/atom as opposed to a package -->

### Benefits
Improved security and privacy.
<!-- What benefits will be realized by the code change? -->

### Possible Drawbacks

<!-- What are the possible side-effects or negative impacts of the code change? -->

### Applicable Issues

<!-- Enter any applicable Issues here -->",Externals,0,True,en
16441,"### Description of the Change

Remove trailing whitespace from text editor API docs so the linter is happy (and thus the tests pass 😄)",Externals,0,True,en
16421,"### Description of the Change

This change updates README.md to point to the new Linux installation instructions in the Flight Manual instead of giving instructions inline.  This change is necessary now that we've added official package repositories for .deb and .rpm based distributions.

### Alternate Designs

Would certainly appreciate any ideas for improvement to the wording.  Seemed better to point the reader to the Flight Manual so that there's one canonical location for Linux package installation instructions.

### Why Should This Be In Core?

Installation docs are core!

### Benefits

Better docs for a better Linux install/update experience.

### Possible Drawbacks

N/A

### Applicable Issues

#2956
",Internals,4,True,en
16414,"### Description of the Change

This PR increase the `1px` wide hover affordance to open docks to `2px`.

### Why Should This Be In Core?

Docks are part of core

### Benefits

It allows opening the right dock on Windows when maximized and scaled to 150%. See https://github.com/atom/atom/issues/15728

### Possible Drawbacks

Themes might have to adjust docks toggle button's position for the extra pixel.

![screen shot 2017-12-20 at 7 52 19 pm](https://user-images.githubusercontent.com/378023/34204122-e9ca516a-e5c0-11e7-9ad6-a97cf5127fd3.png)

### Applicable Issues

Fixes https://github.com/atom/atom/issues/15728
",Internals,60,True,en
16397,"### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change

Initialize `ProtocolHandlerInstaller` after initializing Config. Config is initialized synchronously, so it should be OK to simply reorder them. Without this `ProtocolHandlerInstaller` fails to read the config value on `initialize` which causes the notification to be shown each time on Atom startup even if you select 'never'.

This allows it to correctly read `core.uriHandlerRegistration` and avoids popping the notification even if set to 'never'.

### Alternate Designs

N/A

### Why Should This Be In Core?

Fixes a bug.

### Benefits

Fixes a bug.

### Possible Drawbacks

Code formatting?

### Applicable Issues

Fixes #16201

cc @damieng @BinaryMuse ",Externals,5,True,en
16375,"Newer travis Linux build images have dropped Python 2.x 

node-gyp requires this to build Atom so builds are now failing.",Internals,1,True,en
16354,"### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change

This unifies all atom-select-list dependencies to 0.7.0, which includes performance improvements and UX enhancements (over 0.1.0).  This will also allow us to start deduping atom-select-list again.

### Alternate Designs

None.

### Why Should This Be In Core?

Because these are all core packages.

### Benefits

Less space needed for install due to deduping as well as performance improvements.

### Possible Drawbacks

None.

### Applicable Issues

None.",Externals,6,True,en
16352,:arrow_up: git-utils@5.2.0,Externals,3,False,en
16341,"### Description of the Change

Use default theme (One Dark) instead of first theme (Atom Dark) in safe mode, when a custom theme is used in regular mode. When loading the themes, the first theme in the stack would be Atom Dark, with this is change, the top theme will be One Dark.

### Alternate Designs

None.

### Why Should This Be In Core?

Fix Issue [#16196](https://github.com/atom/atom/issues/16196).

### Benefits

Atom's default theme is a much better theme, and has been recently updated (Aug 26 2017) unlike the Atom Dark that had no updates in years (Aug 28, 2014).

### Possible Drawbacks

None.

### Applicable Issues

Fixes #16196",Externals,27,True,en
16338,Result of `coffee update.coffee` for all three.,Externals,0,False,en
16337,"### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change

Most of these changes are really minor.  The only one that is important is the language-php bump.  The PHP grammar is now split up into two files: `html.cson` and `php.cson`.  The HTML grammar acts as a wrapper around the language-html grammar and serves to inject the actual PHP grammar, contained in `php.cson`.  This should make including language-php much easier.",Externals,0,True,en
16336,"### Description of the Change

This updates various themes. Better do it with a PR.
",Internals,0,True,en
16328,"### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change

* When right-clicking when more than one cursor is present or if there is a non-empty selection, the cursor should not be moved to retain proper context
* When middle-clicking, the cursor should always be moved (same behavior as on master)

### Alternate Designs

None.

### Why Should This Be In Core?

This is a regression fix for #16324.

### Benefits

More native right-click handling.

### Possible Drawbacks

Potentially more cases that I didn't think of.

### Applicable Issues

Fixes #16324

/cc @Ingramz",Externals,10,True,en
16322,"### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change

My previous attempt to prevent specs from modifying the recent project history (#16255) worked for the most part but had some edge cases that I'm attempting to fix in this PR.  Specifically, #16255 only spied on `atom.history.saveState`.  If a different HistoryManager was instantiated, it would be able to save history state and globally modify the recent project history.  I found this to occur in at least two specs: a Workspace spec that was creating a new AtomEnvironment (and hence associated HistoryManager) and HistoryManager specs that used its own HistoryManager instance.  To prevent _any_ HistoryManagers from modifying project history, spec-helper now spies on the HistoryManager _prototype_ rather than a specific instance.  That means all instances of HistoryManager will now have saveState spied on.  However, since some HistoryManager specs explicitly test saveState, for those tests I temporarily unspy saveState and instead spy on the underlying state store.  My previous ""fix"" for HistoryManager was to spy on `atom.applicationDelegate.didChangeHistoryManager`, which is responsible for broadcasting project history changes to other Atom windows.  This was a faulty implementation because while the project history would appear to be conserved, the state store would still be updated with the incorrect project history data.  Therefore as soon as you opened another window the recent projects menu would again be incorrect.

### Test Plan
* Run some specs in the dedicated spec window and then close it.  Ensure that other non-spec windows have their project history maintained, even after opening a new window.
* Run all Workspace specs.  Ensure that other non-spec windows have their project history maintained, even after opening a new window.
* Run all HistoryManager specs.  Ensure that other non-spec windows have their project history maintained, even after opening a new window.

### Alternate Designs

None.

### Why Should This Be In Core?

The legacy spec helper is in core.

### Benefits

No specs should be able to modify project history unless you explicitly unspy `saveState`.

### Possible Drawbacks

None.

### Applicable Issues

#16255",Externals,15,True,en
16319,fix https://github.com/atom/atom/issues/16193,Externals,5,False,en
16306,"This fixes a regression introduced in https://github.com/atom/atom/pull/16087 where if you created and opened an editor like this:

```js
const buffer = new TextBuffer()
const editor = new TextEditor({buffer})
await atom.workspace.open(editor)
```

the editor's buffer would never have a *language mode* assigned to it.

/cc @as-cii - 🎩  for finding this bug",Internals,5,True,en
16299,"### Overview

This pull request adds a new config setting to Atom: `core.useTreeSitterParsers`, which defaults to `false`. If you set that setting to `true`, when editing files written in certain languages, Atom will use a new parsing system called [Tree-sitter](https://github.com/tree-sitter/tree-sitter) to provide improved syntax highlighting and code folding.

### Syntax Highlighting Improvements

Using the syntax trees provided by Tree-sitter, we can produce syntax highlighting that is more consistent and specific than before. Different kinds of *names* in your code like types, functions, properties/fields,  and local variables should be grouped by color in a more consistent way.

The new syntax highlighting uses the same CSS classes as the old system, so you should be able to continue using your current themes without disruption.

### Code Folding Improvements

Currently, Atom's code folding is based on indentation: in a fold, lines with greater indentation are hidden. This usually gives good results, but it is unintuitive in some cases. Now, by basing the code folding on the *syntax tree* provided by Tree-sitter, we can fold code in an intuitive way regardless of its indentation.

<details>

<summary>Example</summary>

Code like this:

```c
int add(int left,
        int right) {
  return left + right;
}
``` 

would previously fold like this:

```c
int add(int a…
```

Now, we are able to fold it like this:

```c
int add(int left,
        int right) {…}
```

or, if you choose to fold the first *two* lines:

```c
int add(…) {…}
```

</details>

### New Editing Commands

This PR adds two new text editing commands: `editor:select-larger-syntax-node` and `editor:select-smaller-syntax-node`. These commands can be used to quickly select syntactically meaningful units of code: 

<details>

<summary>Example</summary>

![extend-selection-2](https://user-images.githubusercontent.com/326587/33463560-0e43a57e-d5f3-11e7-8de1-40552ca5a367.gif)

</details>

<details>

<summary>Multi-Cursor Example</summary>

![extend-selection-3](https://user-images.githubusercontent.com/326587/33463595-50bc1756-d5f3-11e7-86a5-5b1a5c1e474b.gif)

</details>


### Supported Languages

Initially, the following languages will be supported:

* [x] JavaScript (https://github.com/atom/language-javascript/pull/546)
* [x] TypeScript (https://github.com/atom/language-typescript/pull/14)
* [x] Python (https://github.com/atom/language-python/pull/220)
* [x] C (https://github.com/atom/language-c/pull/257)
* [x] C++ (https://github.com/atom/language-c/pull/257)
* [x] Go (https://github.com/atom/language-go/pull/146)
* [x] Bash (https://github.com/atom/language-shellscript/pull/93)

### Next Steps

The new parsing system is disabled by default because there are some known bugs and it needs more testing before we roll it out to all Atom users. After this PR lands, I'll be focused on fixing bugs in the new parsing system and the existing grammars so that soon, we can enable the new parsing system by default.",Internals,91,True,en
16297,This simple refactor will make it easier to add functionality to `GrammarRegistry` that is not related to TextMate grammars.,Internals,0,False,en
16295,"## Description of the Change
### The Issue
Atom window state is not being saved. This means that after closing and reopening Atom, the window size is not the same it was before closing. However, blurring the window saves its dimensions.

### Requirements
![](https://i.imgur.com/dBA4iWH.png)

### Source code files
The window dimensions are being saved (_.atomEnvironment.storeWindowDimensions()_) on _handleWindowBlur()_ and _handleWindowBeforeunload()_ functions in [atom/src/window-event-handler.js](https://github.com/atom/atom/blob/master/src/window-event-handler.js). However, there should be an event handler function responsible for handling window resizing. If that event handler existed, then it would save the window dimensions every time they were modified.

### Design of the fix
<img align=""right"" src=""https://i.imgur.com/K3Q7fhz.png"">
AtomEnvironment is a class used to deal with packages, themes, menus and the window. This class contains the functions to save and get the current window dimensions.
 
WindowEventHandler is the class containing all the handlers for the window. The handlers worth checking for this issue are _handleWindowBlur()_ and _handleWindowBeforeUnload()_. These are the handlers where the window dimensions are saved. 

In the diagram above we colored the function that we added in green. This function is a handler that activates whenever the user changes the window dimensions. 

### Fix source code
We first created the new event handler by adding this line of code:
```
this.addEventListener(this.window, 'resize', this.handleWindowResize)
```

Then, we had to bind the handler:
```
this.handleWindowResize = this.handleWindowResize.bind(this)
```

Finally inside the handler, we placed the function that saves the window dimensions, like this:
```
handleWindowResize () {
    this.atomEnvironment.storeWindowDimensions()
  }
```

With this fix, we make sure that the window dimensions are always saved whenever the window is resized.

## Alternate Designs

We considered using setInterval to routinely call the function that stores the window dimensions but this method was discarded as it wasn't event driven and slightly lowered atom's performance.

<!-- Explain what other alternates were considered and why the proposed version was selected -->

## Why Should This Be In Core?

People expect atom to save the window size everytime they resize it so that when they open atom the previously saved size is restored.

## Benefits

Explained above.

## Possible Drawbacks

No relevant drawbacks.

## Applicable Issues
[Window close does not trigger save window state #13909](https://github.com/atom/atom/issues/13909)
<!-- Enter any applicable Issues here -->
",Externals,13,False,en
16294,"This PR allows for the use of a `readonly` attribute which disables the input for text editor elements: 

```<atom-text-editor readonly />```

The read-only state is stored on the `TextEditor` model. As of now this state merely prevents text from being input into the editor. Future considerations include using the state to determine modified status, preventing saving, etc.

/cc @maxbrunsfeld @damieng for 💭s",Internals,0,True,en
16290,This renames `TokenizedBuffer` to `TextMateLanguageMode` in preparation for the addition of a `TreeSitterLanguageMode` class.,Internals,0,False,en
16282,"☝️ 

Fixes #15696
Fixes #15737",Externals,10,True,zh
16256,"### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change

Two enhancements and one bugfix.
* Formats `at it (path.js:1:2)` to simply `at path.js:1:2`
* Speeds up line parsing by updating `firstJasmineLinePattern` to match when the line starts with `at jasmine.` and ends with a Jasmine filepath
* Only replaces forward slashes with backslashes on Windows when `file:///` is present on the same line

Also changed the `for...of` loop to `lines.map`.

### Alternate Designs

None.

### Why Should This Be In Core?

Unfortunately, this is in core and not a separate module :/.

### Benefits

Better stacktrace reporting :sparkles:

### Possible Drawbacks

If the stacktrace line starts with anything we're trying to replace it _will_ get replaced.  In addition, there is a possibility that stacktraces are reported differently on macOS and Linux.  I doubt that however.

### Applicable Issues

Fixes #14053, a regression caused by my previous stacktrace formatting PR.",Externals,9,True,en
16255,"### Requirements

* Filling out the template is required. Any pull request that does not include enough information to be reviewed in a timely manner may be closed at the maintainers' discretion.
* All new code requires tests to ensure against regressions

### Description of the Change

Previously, whenever running specs your recent project history would get :fire:d and completely replaced with whatever paths the tests you're running decided to open.  So most of the time my recent projects history would end up with only one entry, `C:\Users\user\Documents\GitHub\last-package-that-I-tested\spec\fixtures`.  Not very useful.  This change basically nulls out the relevant history-saving methods when running specs to avoid that.

### Alternate Designs

Change HistoryManager itself to prevent state storage when specs are running.  This seriously impedes the ability to test it, however.

### Why Should This Be In Core?

Changed the core spec helper file.

### Benefits

A more useful history menu for those who run specs frequently.

### Possible Drawbacks

None?

### Applicable Issues

None.",Externals,0,True,en
